subject_id,Technique,perplexity,num_targets,global_trial_idx,trial_type,trial_id,distance_to_obj,num_attempts,trial_time,left_hand_distance_travelled,right_hand_distance_travelled,left_trigger_clicked,right_trigger_clicked,left_grip_clicked,right_grip_clicked
sub_6,AssistVR,Medium,2,16,Repeat,2,10.00579,1,4.565857,0.3043267,0.06468393,1,2,0,0
sub_6,AssistVR,Medium,2,17,Search,3,8.423079,1,12.13947,0.3473712,0.2495893,0,0,0,0
sub_6,AssistVR,Medium,2,18,Repeat,3,8.429145,1,4.733124,0.6382102,0.07591484,1,2,0,0
sub_6,AssistVR,High,1,19,Search,1,4.170593,1,8.38324,0.5389476,0.3456841,1,1,0,0
sub_6,AssistVR,High,1,20,Repeat,1,4.15304,1,14.92465,0.327826,0.2055487,1,0,0,0
sub_6,AssistVR,High,1,21,Search,2,7.478388,2,40.24915,1.316842,0.7298136,1,1,0,0
sub_6,AssistVR,High,1,22,Repeat,2,7.465786,1,8.422058,0.2626387,0.2581646,1,0,0,0
sub_6,AssistVR,High,1,23,Search,3,9.996095,1,8.988586,0.7115117,0.230487,1,1,0,0
sub_6,AssistVR,High,1,24,Repeat,3,9.974218,1,2.964844,0.373408,0.06809726,0,1,0,0
sub_6,AssistVR,High,2,25,Search,1,9.819738,1,12.31726,1.122086,0.5132289,0,2,0,0
sub_6,AssistVR,High,2,26,Repeat,1,9.817713,1,15.32745,0.2813141,0.3269894,1,0,0,0
sub_6,AssistVR,High,2,27,Search,2,5.609071,1,20.43848,1.659625,0.8103286,0,2,0,0
sub_6,AssistVR,High,2,28,Repeat,2,5.579453,1,6.529175,0.6297165,0.1285608,0,2,0,0
sub_6,AssistVR,High,2,29,Search,3,13.32835,1,66.11584,3.397999,1.259464,0,19,0,0
sub_6,AssistVR,High,2,30,Repeat,3,13.30672,1,15.0509,0.6587902,0.2009849,1,8,0,0
sub_6,AssistVR,High,4,31,Search,1,4.171528,1,13.6991,0.2588403,0.1996427,0,0,0,0
sub_6,AssistVR,High,4,32,Repeat,1,4.155583,1,13.08722,0.2432721,0.1697065,0,0,0,0
sub_6,AssistVR,High,4,33,Search,2,4.250439,2,76.29791,2.019452,1.014358,0,12,0,0
sub_6,AssistVR,High,4,34,Repeat,2,4.257777,1,9.523804,0.2659823,0.1802787,1,0,0,0
sub_6,AssistVR,High,4,35,Search,3,11.73812,1,17.40436,0.3752178,0.2981176,1,0,0,0
sub_6,AssistVR,High,4,36,Repeat,3,11.73233,1,8.96814,0.1997031,0.1759199,0,0,0,0
sub_6,AssistVR,Low,2,37,Search,1,13.34538,1,19.42383,0.9465314,0.1410128,0,11,0,0
sub_6,AssistVR,Low,2,38,Repeat,1,13.3334,1,14.35406,0.2061881,0.1809297,1,0,0,0
sub_6,AssistVR,Low,2,39,Search,2,4.26431,1,11.13641,0.9811593,0.3744463,0,2,0,0
sub_6,AssistVR,Low,2,40,Repeat,2,4.259454,1,9.96283,0.1618583,0.1094826,0,0,0,0
sub_6,AssistVR,Low,2,41,Search,3,10.02242,1,10.28931,0.1495821,0.1750557,1,0,0,0
sub_6,AssistVR,Low,2,42,Repeat,3,10.01191,1,5.136719,0.74705,0.1469871,1,2,0,0
sub_6,AssistVR,Low,4,43,Search,1,6.540377,1,21.4411,1.064261,0.2521723,1,15,0,0
sub_6,AssistVR,Low,4,44,Repeat,1,6.517172,1,12.95947,0.2647305,0.1681639,0,0,0,1
sub_6,AssistVR,Low,4,45,Search,2,4.279209,1,18.86389,0.9879679,0.1915558,0,8,0,0
sub_6,AssistVR,Low,4,46,Repeat,2,4.258047,1,9.828857,0.1698786,0.1548534,0,0,0,0
sub_6,AssistVR,Low,4,47,Search,3,6.23658,1,13.32239,0.9993977,0.2082694,0,5,0,0
sub_6,AssistVR,Low,4,48,Repeat,3,6.241352,1,31.47852,0.520451,0.3389863,0,0,0,0
sub_6,AssistVR,Low,1,49,Search,1,9.967348,1,12.6709,0.530428,0.08201742,0,11,0,0
sub_6,AssistVR,Low,1,50,Repeat,1,9.964512,1,26.01953,0.6732733,0.1159859,1,31,0,0
sub_6,AssistVR,Low,1,51,Search,2,7.484734,2,49.11719,3.791448,1.547951,2,4,0,0
sub_6,AssistVR,Low,1,52,Repeat,2,7.467014,1,16.17688,0.1672008,0.130161,1,0,0,0
sub_6,AssistVR,Low,1,53,Search,3,11.86177,1,7.795532,0.3862237,0.1347235,0,1,0,0
sub_6,AssistVR,Low,1,54,Repeat,3,11.85807,1,4.956421,0.3637865,0.0541444,0,1,0,0
sub_6,DiscPIM,High,4,55,Search,1,11.73088,1,72.66083,5.453286,4.587617,5,7,0,8
sub_6,DiscPIM,High,4,56,Repeat,1,11.71215,1,30.05257,4.115849,1.912726,6,2,0,6
sub_6,DiscPIM,High,4,57,Search,2,3.116821,1,39.28783,4.594055,3.083525,4,1,0,6
sub_6,DiscPIM,High,4,58,Repeat,2,3.120965,1,27.96907,3.927523,2.210668,4,0,0,13
sub_6,DiscPIM,High,4,59,Search,3,13.56838,1,70.63928,5.19576,2.623223,4,1,0,11
sub_6,DiscPIM,High,4,60,Repeat,3,13.56888,1,211.5301,10.32548,4.767124,9,1,0,11
sub_6,DiscPIM,High,1,61,Search,1,8.404838,1,9.008118,0.9694823,0.3473273,1,1,0,4
sub_6,DiscPIM,High,1,62,Repeat,1,8.405121,1,5.707886,0.7161325,0.2993292,1,0,0,2
sub_6,DiscPIM,High,1,63,Search,2,5.966666,1,8.883362,1.171016,0.3392667,1,0,0,2
sub_6,DiscPIM,High,1,64,Repeat,2,5.981786,1,7.016663,0.4444484,0.3232167,1,0,0,3
sub_6,DiscPIM,High,1,65,Search,3,6.244409,1,13.01758,0.8188046,0.7125148,1,0,0,7
sub_6,DiscPIM,High,1,66,Repeat,3,6.232083,1,6.711243,0.7766931,0.2747534,1,0,0,1
sub_6,DiscPIM,High,2,67,Search,1,11.41296,1,113.0616,4.498772,5.042687,5,5,1,17
sub_6,DiscPIM,High,2,68,Repeat,1,11.31191,1,44.26093,2.666669,1.562527,2,3,0,4
sub_6,DiscPIM,High,2,69,Search,2,11.36896,1,28.01184,1.602593,0.8586515,3,0,1,4
sub_6,DiscPIM,High,2,70,Repeat,2,11.3674,1,26.83887,2.266035,1.116933,3,0,1,10
sub_6,DiscPIM,High,2,71,Search,3,4.114713,1,13.55029,1.775918,0.9714166,2,0,1,6
sub_6,DiscPIM,High,2,72,Repeat,3,4.150852,1,9.313538,1.477771,0.5060472,2,0,0,2
sub_6,DiscPIM,Low,1,73,Search,1,7.477668,1,9.326538,0.7840687,0.3239537,1,1,0,2
sub_6,DiscPIM,Low,1,74,Repeat,1,7.459057,1,7.185608,0.3902597,0.3223178,1,0,0,3
sub_6,DiscPIM,Low,1,75,Search,2,11.53706,1,8.156372,0.8513125,0.690845,1,0,0,1
sub_6,DiscPIM,Low,1,76,Repeat,2,11.5007,1,7.741211,0.6938685,0.2819097,1,0,0,3
sub_6,DiscPIM,Low,1,77,Search,3,4.152255,1,8.676697,0.7437955,0.6995169,1,0,0,2
sub_6,DiscPIM,Low,1,78,Repeat,3,4.041669,1,5.011292,0.9066128,0.3105417,1,0,0,2
sub_6,DiscPIM,Low,2,79,Search,1,5.196935,1,9.801147,1.398357,0.4350829,2,0,0,4
sub_6,DiscPIM,Low,2,80,Repeat,1,5.198455,1,9.967407,1.353445,0.3272331,2,0,0,3
sub_6,DiscPIM,Low,2,81,Search,2,10.00931,1,9.243103,1.298849,0.4791574,3,0,0,4
sub_6,DiscPIM,Low,2,82,Repeat,2,10.00142,1,8.352966,0.9922277,0.3489257,2,0,0,5
sub_6,DiscPIM,Low,2,83,Search,3,5.977207,1,10.85388,1.263275,0.9717343,3,0,0,5
sub_6,DiscPIM,Low,2,84,Repeat,3,5.982876,1,7.561218,1.070414,0.3761764,3,0,0,5
sub_6,DiscPIM,Low,4,85,Search,1,6.231717,1,19.99286,2.425317,0.779847,4,0,0,9
sub_6,DiscPIM,Low,4,86,Repeat,1,6.239917,1,17.43176,1.813822,0.5650328,4,0,0,9
sub_6,DiscPIM,Low,4,87,Search,2,11.42403,1,49.65698,4.645582,4.775307,6,0,0,4
sub_6,DiscPIM,Low,4,88,Repeat,2,11.40559,1,24.51685,4.45844,0.8806345,4,0,0,11
sub_6,DiscPIM,Low,4,89,Search,3,11.52145,1,55.27344,4.825454,3.297013,4,0,0,13
sub_6,DiscPIM,Low,4,90,Repeat,3,11.47099,1,124.7695,6.694556,2.92385,5,6,0,19
sub_6,DiscPIM,Medium,2,91,Search,1,12.28841,1,17.48584,0.9767743,0.7529139,2,1,0,3
sub_6,DiscPIM,Medium,2,92,Repeat,1,12.33038,1,16.29358,0.9526431,0.4838767,3,0,0,3
sub_6,DiscPIM,Medium,2,93,Search,2,13.17206,1,16.9989,1.773892,0.8759885,3,0,0,6
sub_6,DiscPIM,Medium,2,94,Repeat,2,13.17545,1,12.90588,1.016707,0.5479386,2,0,0,3
sub_6,DiscPIM,Medium,2,95,Search,3,9.87489,1,13.99365,1.733402,0.5761809,2,0,0,7
sub_6,DiscPIM,Medium,2,96,Repeat,3,9.853985,1,8.428345,1.034968,0.3268431,3,0,0,5
sub_6,DiscPIM,Medium,4,97,Search,1,4.24321,1,20.02063,2.322752,0.6228886,5,1,0,5
sub_6,DiscPIM,Medium,4,98,Repeat,1,4.224303,1,23.23572,2.436268,0.5227572,6,0,0,9
sub_6,DiscPIM,Medium,4,99,Search,2,5.612217,1,17.44446,1.876849,0.6517245,3,0,0,5
sub_6,DiscPIM,Medium,4,100,Repeat,2,5.609441,1,15.37024,2.112029,0.6340789,3,0,0,8
sub_6,DiscPIM,Medium,4,101,Search,3,9.986624,1,26.17102,2.21236,1.430554,6,0,0,4
sub_6,DiscPIM,Medium,4,102,Repeat,3,9.865689,1,20.25854,2.556527,0.9977092,4,0,0,11
sub_6,DiscPIM,Medium,1,103,Search,1,5.619234,1,15.07825,0.8216067,0.2050587,1,0,0,5
sub_6,DiscPIM,Medium,1,104,Repeat,1,5.611487,1,12.75366,0.9744833,0.1498196,3,0,0,3
sub_6,DiscPIM,Medium,1,105,Search,2,6.51262,1,5.206909,0.5469269,0.2234443,1,0,0,1
sub_6,DiscPIM,Medium,1,106,Repeat,2,6.520122,1,4.050659,0.5550756,0.2521007,1,0,0,1
sub_6,DiscPIM,Medium,1,107,Search,3,11.85906,1,7.977295,0.3944519,0.2496404,2,0,0,2
sub_6,DiscPIM,Medium,1,108,Repeat,3,11.85443,1,4.914795,0.3894849,0.2176995,2,0,0,1
sub_7,DiscPIM,Low,1,1,Search,1,11.81158,1,5.555363,0.7313007,0.3031792,1,0,0,1
sub_7,DiscPIM,Low,1,2,Repeat,1,11.81355,1,6.09885,0.7545936,0.2737879,2,0,1,3
sub_7,DiscPIM,Low,1,3,Search,2,12.0569,1,5.466606,0.5073079,0.2103737,1,0,0,1
sub_7,DiscPIM,Low,1,4,Repeat,2,12.05467,1,8.214241,0.6851406,0.3571752,2,0,0,1
sub_7,DiscPIM,Low,1,5,Search,3,4.323213,1,6.340034,0.4618183,0.2660764,1,0,0,3
sub_7,DiscPIM,Low,1,6,Repeat,3,4.320602,1,3.885483,0.5090506,0.2233484,1,0,0,1
sub_7,DiscPIM,Low,2,7,Search,1,10.01988,1,9.125244,1.094491,0.3647311,2,0,0,2
sub_7,DiscPIM,Low,2,8,Repeat,1,10.02689,1,9.718933,1.247354,0.2614115,2,0,0,6
sub_7,DiscPIM,Low,2,9,Search,2,10.14177,1,29.97931,2.881449,0.8485257,2,1,0,13
sub_7,DiscPIM,Low,2,10,Repeat,2,10.14547,1,9.627396,1.55187,0.3676571,2,1,0,2
sub_7,DiscPIM,Low,2,11,Search,3,10.11859,1,8.711746,1.330696,0.4654002,2,0,0,2
sub_7,DiscPIM,Low,2,12,Repeat,3,10.13111,1,7.629501,1.34786,0.3727858,3,0,0,4
sub_7,DiscPIM,Low,4,13,Search,1,13.79292,1,22.47508,3.811619,0.8337505,5,3,0,9
sub_7,DiscPIM,Low,4,14,Repeat,1,13.78167,1,15.03328,1.785743,0.3891802,5,1,0,8
sub_7,DiscPIM,Low,4,15,Search,2,11.66813,1,30.42004,3.422928,0.9690535,5,1,0,13
sub_7,DiscPIM,Low,4,16,Repeat,2,11.67672,1,24.05856,3.392802,0.5664171,5,2,0,14
sub_7,DiscPIM,Low,4,17,Search,3,6.727793,1,23.86972,2.935548,0.7647095,5,2,0,10
sub_7,DiscPIM,Low,4,18,Repeat,3,6.736769,1,27.53784,2.446437,0.7994035,4,1,0,10
sub_7,DiscPIM,Medium,2,19,Search,1,10.22547,1,8.625061,0.868674,0.5776123,2,0,0,2
sub_7,DiscPIM,Medium,2,20,Repeat,1,10.21076,1,11.00555,1.405692,0.3233787,2,1,0,4
sub_7,DiscPIM,Medium,2,21,Search,2,10.15301,1,14.94885,1.387038,0.3871092,2,1,0,2
sub_7,DiscPIM,Medium,2,22,Repeat,2,10.15601,1,13.2207,1.411713,0.2789013,2,1,0,9
sub_7,DiscPIM,Medium,2,23,Search,3,13.5042,1,11.68549,1.366528,0.4000182,2,0,0,4
sub_7,DiscPIM,Medium,2,24,Repeat,3,13.50778,1,7.708221,0.7096536,0.2796777,2,0,0,4
sub_7,DiscPIM,Medium,4,25,Search,1,7.683781,1,15.4758,1.442791,0.42839,3,0,0,7
sub_7,DiscPIM,Medium,4,26,Repeat,1,7.694687,1,14.39545,1.580378,0.411171,3,0,0,10
sub_7,DiscPIM,Medium,4,27,Search,2,13.79407,1,15.13937,1.76799,0.5302336,4,0,0,8
sub_7,DiscPIM,Medium,4,28,Repeat,2,13.795,1,12.41211,1.226819,0.4116984,5,0,1,6
sub_7,DiscPIM,Medium,4,29,Search,3,11.8528,1,29.50861,2.069422,0.4851948,4,0,0,15
sub_7,DiscPIM,Medium,4,30,Repeat,3,11.85428,1,15.77539,1.313535,0.4218825,4,0,0,11
sub_7,DiscPIM,Medium,1,31,Search,1,12.66292,1,9.467285,0.7071133,0.2556894,1,0,0,3
sub_7,DiscPIM,Medium,1,32,Repeat,1,12.66245,1,3.900879,0.5075026,0.1429909,1,0,1,2
sub_7,DiscPIM,Medium,1,33,Search,2,5.836594,1,3.627869,0.3274048,0.09367041,2,0,0,1
sub_7,DiscPIM,Medium,1,34,Repeat,2,5.839622,1,2.334351,0.2799836,0.1139086,1,0,0,1
sub_7,DiscPIM,Medium,1,35,Search,3,11.85272,1,5.887817,0.8045416,0.1700911,1,1,0,1
sub_7,DiscPIM,Medium,1,36,Repeat,3,11.84996,1,4.799744,0.5293064,0.1248034,1,1,0,1
sub_7,DiscPIM,High,4,37,Search,1,11.85476,1,15.69281,1.044342,0.3834656,4,0,0,12
sub_7,DiscPIM,High,4,38,Repeat,1,11.85184,1,12.00085,1.14777,0.3598606,4,0,0,7
sub_7,DiscPIM,High,4,39,Search,2,10.03596,1,24.86151,2.713858,0.6774431,5,1,0,6
sub_7,DiscPIM,High,4,40,Repeat,2,10.04343,1,12.53973,1.621398,0.3613369,5,1,0,5
sub_7,DiscPIM,High,4,41,Search,3,10.14361,1,34.32581,2.404908,1.000424,5,0,0,11
sub_7,DiscPIM,High,4,42,Repeat,3,10.15162,1,16.81812,1.86915,0.5195665,5,0,0,11
sub_7,DiscPIM,High,1,43,Search,1,6.460731,1,6.357056,0.9787774,0.289496,1,1,1,1
sub_7,DiscPIM,High,1,44,Repeat,1,6.434989,1,4.869934,0.6442102,0.1872208,2,1,0,1
sub_7,DiscPIM,High,1,45,Search,2,13.54276,1,8.728271,1.402374,0.2209144,1,1,0,4
sub_7,DiscPIM,High,1,46,Repeat,2,13.54465,1,5.192993,0.9801661,0.21782,1,1,0,1
sub_7,DiscPIM,High,1,47,Search,3,5.395761,1,3.321655,0.3320443,0.1595463,1,0,0,1
sub_7,DiscPIM,High,1,48,Repeat,3,5.391915,1,2.434509,0.2550437,0.1224422,1,0,0,1
sub_7,DiscPIM,High,2,49,Search,1,11.94496,1,9.703857,1.022256,0.2164088,2,1,0,6
sub_7,DiscPIM,High,2,50,Repeat,1,11.94817,1,9.271973,1.140714,0.1905853,2,1,0,2
sub_7,DiscPIM,High,2,51,Search,2,6.436262,1,37.08093,1.336143,0.5519696,2,0,0,9
sub_7,DiscPIM,High,2,52,Repeat,2,6.340434,1,20.70789,0.9501609,0.3200523,2,0,0,10
sub_7,DiscPIM,High,2,53,Search,3,3.341803,1,9.382385,1.052957,0.173009,2,1,0,4
sub_7,DiscPIM,High,2,54,Repeat,3,3.344672,1,9.56543,1.348832,0.1839521,2,1,0,5
sub_7,AssistVR,Medium,1,55,Search,1,10.5785,1,20.99124,1.100071,0.4704159,0,0,0,0
sub_7,AssistVR,Medium,1,56,Repeat,1,10.58676,1,8.887421,0.353364,0.2303185,1,0,0,0
sub_7,AssistVR,Medium,1,57,Search,2,8.272925,1,8.542007,0.3587899,0.1449044,0,0,0,0
sub_7,AssistVR,Medium,1,58,Repeat,2,8.264581,1,15.38881,0.3206915,0.2005828,0,0,0,0
sub_7,AssistVR,Medium,1,59,Search,3,6.30015,1,12.29913,0.4726105,0.2213162,0,0,0,0
sub_7,AssistVR,Medium,1,60,Repeat,3,6.305083,1,6.228973,0.2403073,0.1929173,0,0,0,0
sub_7,AssistVR,Medium,2,61,Search,1,12.45447,1,9.235733,0.397385,0.2080448,0,0,0,0
sub_7,AssistVR,Medium,2,62,Repeat,1,12.45443,1,17.82542,0.6710837,0.3152647,0,0,0,0
sub_7,AssistVR,Medium,2,63,Search,2,12.19282,1,7.425491,0.3560754,0.1545541,1,0,0,0
sub_7,AssistVR,Medium,2,64,Repeat,2,12.1961,1,6.338776,0.1776789,0.1101248,0,0,0,0
sub_7,AssistVR,Medium,2,65,Search,3,3.781365,1,5.740631,0.1420965,0.1247031,0,0,0,0
sub_7,AssistVR,Medium,2,66,Repeat,3,3.782909,1,5.643372,0.1404268,0.1355162,0,0,0,0
sub_7,AssistVR,Medium,4,67,Search,1,13.18289,1,24.0961,0.4950769,0.355471,0,0,0,0
sub_7,AssistVR,Medium,4,68,Repeat,1,13.18926,1,8.088745,0.1563547,0.1262738,0,0,0,0
sub_7,AssistVR,Medium,4,69,Search,2,7.020596,2,27.57382,0.6378765,0.4446248,0,0,0,0
sub_7,AssistVR,Medium,4,70,Repeat,2,7.01741,1,7.492554,0.2411848,0.1038838,0,0,0,0
sub_7,AssistVR,Medium,4,71,Search,3,14.04874,1,8.249359,0.26083,0.1599266,0,0,0,0
sub_7,AssistVR,Medium,4,72,Repeat,3,14.04461,1,5.934143,0.1383868,0.1230395,0,0,0,0
sub_7,AssistVR,High,2,73,Search,1,6.315725,1,8.624725,0.3363979,0.1375651,0,0,0,0
sub_7,AssistVR,High,2,74,Repeat,1,6.316113,1,7.508789,0.1970362,0.1180151,0,0,0,0
sub_7,AssistVR,High,2,75,Search,2,5.089757,1,72.66473,1.090694,0.7375315,0,0,0,0
sub_7,AssistVR,High,2,76,Repeat,2,5.092645,1,15.01563,0.3666432,0.1684577,0,0,0,0
sub_7,AssistVR,High,2,77,Search,3,14.14371,1,11.41257,0.4117655,0.2041544,0,0,0,0
sub_7,AssistVR,High,2,78,Repeat,3,14.1367,1,7.160126,0.1621928,0.1117922,0,0,0,0
sub_7,AssistVR,High,4,79,Search,1,3.158779,1,10.85218,1.518106,0.07060052,0,0,0,1
sub_7,AssistVR,High,4,80,Repeat,1,3.157151,1,7.939907,0.4017738,0.1400139,0,0,0,0
sub_7,AssistVR,High,4,81,Search,2,11.66955,1,7.299416,0.4403667,0.1263953,0,0,0,0
sub_7,AssistVR,High,4,82,Repeat,2,11.65902,1,6.652367,0.4040726,0.1494498,0,0,0,0
sub_7,AssistVR,High,4,83,Search,3,13.36773,1,18.38436,0.683632,0.298506,0,0,0,0
sub_7,AssistVR,High,4,84,Repeat,3,13.36981,1,9.721413,0.1708435,0.07147575,0,0,0,0
sub_7,AssistVR,High,1,85,Search,1,9.849253,1,8.101135,0.6515484,0.2085441,0,0,0,0
sub_7,AssistVR,High,1,86,Repeat,1,9.84282,1,7.034439,0.2884634,0.05657157,0,0,0,0
sub_7,AssistVR,High,1,87,Search,2,13.35527,1,7.870178,0.3356279,0.04544674,0,0,0,0
sub_7,AssistVR,High,1,88,Repeat,2,13.36455,1,6.953415,0.2263175,0.04548506,0,0,0,0
sub_7,AssistVR,High,1,89,Search,3,5.228145,1,11.99133,0.3746172,0.06744767,0,0,0,0
sub_7,AssistVR,High,1,90,Repeat,3,5.221902,1,11.05824,0.1395871,0.04171564,0,0,0,0
sub_7,AssistVR,Low,4,91,Search,1,6.250621,1,8.70784,0.3590997,0.1166408,1,0,0,0
sub_7,AssistVR,Low,4,92,Repeat,1,6.249279,1,5.99292,0.07266571,0.0285895,0,0,0,0
sub_7,AssistVR,Low,4,93,Search,2,5.63823,1,7.076065,0.2998579,0.0534298,0,0,0,0
sub_7,AssistVR,Low,4,94,Repeat,2,5.641218,1,5.682922,0.2042414,0.06015731,0,0,0,0
sub_7,AssistVR,Low,4,95,Search,3,5.240643,1,5.789627,0.1459609,0.03497119,0,0,0,0
sub_7,AssistVR,Low,4,96,Repeat,3,5.237473,1,5.820572,0.1095896,0.05366797,0,0,0,0
sub_7,AssistVR,Low,1,97,Search,1,12.47233,1,6.355423,0.1616815,0.02606956,0,0,0,0
sub_7,AssistVR,Low,1,98,Repeat,1,12.53304,1,6.010925,0.1815034,0.06357297,0,0,0,0
sub_7,AssistVR,Low,1,99,Search,2,11.63139,1,7.229919,0.1730256,0.06166564,0,0,0,0
sub_7,AssistVR,Low,1,100,Repeat,2,11.6274,1,6.731384,0.07654534,0.03016667,0,0,0,0
sub_7,AssistVR,Low,1,101,Search,3,7.566878,1,18.33932,0.1689029,0.2525229,0,0,0,0
sub_7,AssistVR,Low,1,102,Repeat,3,7.562795,1,10.98932,0.09865623,0.05790146,0,0,0,0
sub_7,AssistVR,Low,2,103,Search,1,9.925207,1,6.786346,0.2644432,0.09251606,0,0,0,0
sub_7,AssistVR,Low,2,104,Repeat,1,9.927372,1,5.921509,0.1900918,0.08233531,0,0,0,0
sub_7,AssistVR,Low,2,105,Search,2,10.02966,1,6.228882,0.1713409,0.1127519,0,0,0,0
sub_7,AssistVR,Low,2,106,Repeat,2,10.02766,1,6.478607,0.178829,0.06604782,0,0,0,0
sub_7,AssistVR,Low,2,107,Search,3,13.44147,1,5.279968,0.1428331,0.1062651,0,0,0,0
sub_7,AssistVR,Low,2,108,Repeat,3,13.44596,1,5.521667,0.1250779,0.1370476,0,0,0,0
sub_8,DiscPIM,Low,1,1,Search,1,9.838601,1,19.42157,1.170638,0.7082354,2,0,0,1
sub_8,DiscPIM,Low,1,2,Repeat,1,9.841869,1,14.59055,1.099794,0.3776435,2,0,0,3
sub_8,DiscPIM,Low,1,3,Search,2,7.484461,1,13.00258,1.185105,0.2526071,2,0,0,1
sub_8,DiscPIM,Low,1,4,Repeat,2,7.48617,1,12.46086,0.8878872,0.3223305,1,0,0,2
sub_8,DiscPIM,Low,1,5,Search,3,11.45323,1,19.077,1.36735,0.294842,2,0,0,2
sub_8,DiscPIM,Low,1,6,Repeat,3,11.43653,1,9.800858,1.041884,0.2512552,1,0,0,1
sub_8,DiscPIM,Low,2,7,Search,1,6.008989,1,29.05411,2.768223,0.7876787,4,1,0,7
sub_8,DiscPIM,Low,2,8,Repeat,1,5.998335,1,18.45103,2.073287,0.4338728,3,0,0,3
sub_8,DiscPIM,Low,2,9,Search,2,4.276686,1,25.2133,2.522226,0.5209317,2,0,0,13
sub_8,DiscPIM,Low,2,10,Repeat,2,4.272488,1,10.25974,1.977705,0.5858349,3,0,0,2
sub_8,DiscPIM,Low,2,11,Search,3,8.426408,1,86.28397,8.536041,2.420863,4,1,0,17
sub_8,DiscPIM,Low,2,12,Repeat,3,8.616167,1,43.67477,4.400205,0.6353589,4,5,0,10
sub_8,DiscPIM,Low,4,13,Search,1,13.56599,1,53.40436,5.345835,1.042124,5,5,0,11
sub_8,DiscPIM,Low,4,14,Repeat,1,13.54274,1,49.86145,4.600612,0.9092722,5,4,0,19
sub_8,DiscPIM,Low,4,15,Search,2,11.8026,1,30.646,3.115149,0.5455116,4,0,0,16
sub_8,DiscPIM,Low,4,16,Repeat,2,11.81248,1,31.49481,3.86482,0.4279936,5,2,0,11
sub_8,DiscPIM,Low,4,17,Search,3,6.245664,1,21.94073,2.978227,0.4917684,5,0,0,9
sub_8,DiscPIM,Low,4,18,Repeat,3,6.250156,1,20.99683,2.243813,0.4621129,4,1,0,10
sub_8,DiscPIM,Medium,2,19,Search,1,13.61244,1,37.63043,2.21698,0.6303465,2,5,0,6
sub_8,DiscPIM,Medium,2,20,Repeat,1,13.60535,1,15.89203,1.288365,0.357857,2,2,0,2
sub_8,DiscPIM,Medium,2,21,Search,2,7.745203,1,38.401,1.747787,0.4932169,2,0,0,2
sub_8,DiscPIM,Medium,2,22,Repeat,2,7.750876,1,38.53961,2.213877,0.5349547,2,0,0,4
sub_8,DiscPIM,Medium,2,23,Search,3,12.72559,1,18.52441,1.249677,0.3462213,2,3,0,6
sub_8,DiscPIM,Medium,2,24,Repeat,3,12.72248,1,15.67969,1.916877,0.2439471,3,0,0,4
sub_8,DiscPIM,Medium,4,25,Search,1,10.26748,1,19.98694,2.630768,0.4799869,3,0,0,8
sub_8,DiscPIM,Medium,4,26,Repeat,1,10.27045,1,13.06366,2.112235,0.486449,3,0,0,5
sub_8,DiscPIM,Medium,4,27,Search,2,10.28937,1,38.15094,3.782956,0.7778969,4,3,0,10
sub_8,DiscPIM,Medium,4,28,Repeat,2,10.27069,1,53.06958,4.896305,1.70384,5,1,0,11
sub_8,DiscPIM,Medium,4,29,Search,3,4.097668,1,49.14911,3.322458,0.8922982,5,3,0,6
sub_8,DiscPIM,Medium,4,30,Repeat,3,4.088079,1,38.0434,3.155256,0.8608652,4,0,0,9
sub_8,DiscPIM,Medium,1,31,Search,1,5.143533,1,11.11108,1.324776,0.3449177,2,0,0,5
sub_8,DiscPIM,Medium,1,32,Repeat,1,5.143794,1,4.733643,0.7524317,0.1997194,2,1,0,1
sub_8,DiscPIM,Medium,1,33,Search,2,7.41449,1,52.52637,1.538368,0.9048889,2,1,0,2
sub_8,DiscPIM,Medium,1,34,Repeat,2,7.401555,1,10.59229,1.274942,0.244882,1,1,0,4
sub_8,DiscPIM,Medium,1,35,Search,3,7.429451,1,6.752319,0.5631188,0.2386017,1,0,0,2
sub_8,DiscPIM,Medium,1,36,Repeat,3,7.436743,1,10.55994,0.9839682,0.1904316,2,1,0,5
sub_8,DiscPIM,High,4,37,Search,1,13.62333,1,40.98022,5.700222,2.030526,5,1,1,11
sub_8,DiscPIM,High,4,38,Repeat,1,13.64531,1,75.15063,3.033175,1.304982,5,0,0,4
sub_8,DiscPIM,High,4,39,Search,2,12.20534,1,25.24048,3.554861,0.6654611,3,1,0,11
sub_8,DiscPIM,High,4,40,Repeat,2,12.20907,1,20.92529,2.506241,0.5791951,3,6,0,4
sub_8,DiscPIM,High,4,41,Search,3,10.18812,1,39.37866,4.814706,0.7072307,4,4,0,9
sub_8,DiscPIM,High,4,42,Repeat,3,10.18376,1,24.67822,3.242582,0.8646001,5,1,0,10
sub_8,DiscPIM,High,1,43,Search,1,11.93299,1,29.29614,3.370193,1.918339,1,5,0,7
sub_8,DiscPIM,High,1,44,Repeat,1,11.89251,1,27.98987,3.025091,0.9784725,1,1,0,9
sub_8,DiscPIM,High,1,45,Search,2,11.45252,1,14.72827,3.25763,1.711684,1,1,0,3
sub_8,DiscPIM,High,1,46,Repeat,2,11.6252,1,7.426514,0.6177208,0.1917193,1,1,0,1
sub_8,DiscPIM,High,1,47,Search,3,6.440086,1,7.169312,1.0033,0.1808843,2,1,0,1
